Player Name,Nationality,Position,League,Age,Matches,Starts,Minutes,Goals,Assists,Penalty_made,Penalty_attempted
Maxence Lacroix,FRA,DF,Bundesliga,24,28,27,2362,4,1,0,0
Maxi Gómez,URU,FW,La Liga,27,30,12,1157,0,0,0,0
Maxim Leitsch,GER,DF,Bundesliga,26,7,4,379,0,0,0,0
Maxime Busi,BEL,"FW,DF",Ligue 1,24,5,1,162,0,0,0,0
Maxime Colin,FRA,DF,Ligue 1,32,21,21,1742,0,0,0,0
Maxime Estève,FRA,DF,Premier League,21,1512,1412,2214,01,01,00,00
Maxime Gonalons,FRA,MF,Ligue 1,35,21,17,1296,1,0,0,0
Maxime Lopez,FRA,MF,Serie A,26,182,62,850,00,00,00,00
Maximilian Arnold,GER,MF,Bundesliga,29,30,27,2506,2,1,0,0
Maximilian Bauer,GER,DF,Bundesliga,24,14,9,810,1,0,0,0
Maximilian Beier,GER,"FW,MF",Bundesliga,21,33,29,2420,16,1,0,0
Maximilian Breunig,GER,FW,Bundesliga,23,2,0,9,0,0,0,0
Maximilian Eggestein,GER,MF,Bundesliga,27,33,33,2914,1,2,0,0
Maximilian Mittelstädt,GER,DF,Bundesliga,27,31,23,2103,2,4,0,0
Maximilian Philipp,GER,"FW,MF",Bundesliga,30,17,1,323,1,0,0,0
Maximilian Wittek,GER,"DF,FW",Bundesliga,28,21,13,1070,3,1,0,0
Maximilian Wöber,AUT,DF,Bundesliga,26,25,24,2066,2,3,0,0
Maximiliano Caufriez,BEL,DF,Ligue 1,27,20,20,1659,0,1,0,0
Maxwel Cornet,CIV,"MF,FW",Premier League,27,7,1,112,1,0,0,0
Medon Berisha,ALB,"MF,FW",Serie A,20,5,1,129,0,0,0,0
Mehdi Bourabia,MAR,MF,Serie A,32,10,3,200,0,0,0,0
Mehdi Zeffane,ALG,"DF,MF",Ligue 1,32,23,15,1231,0,0,0,0
Melvin Bard,FRA,DF,Ligue 1,23,32,31,2654,1,2,0,0
Memphis,NED,FW,La Liga,30,22,9,862,5,1,0,0
Mergim Berisha,GER,FW,Bundesliga,26,62,02,266,00,00,00,00
Merlin Röhl,GER,"MF,FW",Bundesliga,21,24,17,1477,2,4,0,0
Mert Kömür,GER,"MF,DF",Bundesliga,18,4,1,118,1,0,0,0
Michael Amir Murillo,PAN,DF,Ligue 1,28,15,9,907,2,2,0,0
Michael Folorunsho,ITA,"MF,FW",Serie A,26,33,32,2701,4,1,0,0
Michael Gregoritsch,AUT,FW,Bundesliga,30,32,19,1682,7,4,0,0
Michael Kayode,ITA,DF,Serie A,19,25,21,1971,1,1,0,0
Michael Keane,ENG,DF,Premier League,31,9,4,439,1,0,0,0
Michael Ndiweni,ENG,FW,Premier League,20,1,0,1,0,0,0,0
Michael Obafemi,IRL,"FW,MF",Premier League,23,2,0,20,0,0,0,0
Michael Olakigbe,ENG,"DF,FW",Premier League,20,8,0,59,0,0,0,0
Michael Olise,FRA,"FW,MF",Premier League,22,18,13,1185,10,5,1,1
Michael Zetterer,GER,GK,Bundesliga,28,27,27,2430,0,0,0,0
Michail Antonio,JAM,FW,Premier League,34,25,20,1615,6,2,0,0
Michel Aebischer,SUI,MF,Serie A,27,35,25,2140,0,1,0,0
Michel Ndary Adopo,FRA,MF,Serie A,23,10,0,109,0,1,0,0
Michele Cerofolini,ITA,GK,Serie A,25,6,5,495,0,0,0,0
Michele Di Gregorio,ITA,GK,Serie A,26,33,33,2872,0,0,0,0
Micky van de Ven,NED,DF,Premier League,23,26,26,2249,3,0,0,0
Miguel,ESP,"FW,MF",La Liga,24,3,1,65,0,0,0,0
Miguel Almirón,PAR,FW,Premier League,30,32,23,1914,3,1,0,0
Miguel Gutiérrez,ESP,DF,La Liga,22,34,34,2968,2,6,0,0
Miguel Rodríguez,ESP,MF,La Liga,21,14,1,210,0,0,0,0
Miguel Ángel Rubio,ESP,DF,La Liga,26,17,15,1380,1,0,0,0
Mihailo Ristić,SRB,"DF,MF",La Liga,28,12,9,808,0,0,0,0
Mika Màrmol,ESP,DF,La Liga,21,34,34,2998,0,1,0,0
Mike Maignan,FRA,GK,Serie A,28,29,29,2609,0,1,0,0
Mike Trésor,BEL,"FW,MF",Premier League,24,16,3,420,0,0,0,0
Mikel Jauregizar,ESP,MF,La Liga,20,5,0,78,0,0,0,0
Mikel Merino,ESP,MF,La Liga,27,31,26,2392,4,3,0,0
Mikel Oyarzabal,ESP,"FW,MF",La Liga,27,31,22,2043,9,2,2,2
Mikel Vesga,ESP,MF,La Liga,30,27,18,1534,3,1,2,2
Mikey Moore,ENG,MF,Premier League,16,1,0,1,0,0,0,0
Mikkel Damsgaard,DEN,MF,Premier League,23,22,7,815,0,2,0,0
Mikkel Desler,DEN,DF,Ligue 1,29,23,18,1478,0,1,0,0
Mikkel Kaufmann,DEN,FW,Bundesliga,23,18,4,486,1,0,0,0
Milan Badelj,CRO,MF,Serie A,35,32,31,2455,1,3,0,0
Milan Đurić,BIH,FW,Serie A,33,2015,1312,2326,54,11,10,30
Milan Škriniar,SVK,DF,Ligue 1,29,23,17,1609,0,0,0,0
Mile Svilar,SRB,GK,Serie A,24,13,13,1170,0,0,0,0
Milos Kerkez,HUN,DF,Premier League,20,27,21,1880,0,1,0,0
Miloš Pantović,SRB,MF,Bundesliga,27,1,0,15,1,0,0,0
Miloš Veljković,SRB,DF,Bundesliga,28,23,21,1920,2,1,0,0
Milutin Osmajić,MNE,MF,La Liga,24,1,0,5,0,0,0,0
Mirko Marić,CRO,FW,Serie A,29,10,1,287,1,0,0,0
Mitchel Bakker,NED,DF,Serie A,23,14,3,382,1,0,0,0
Mitchell Weiser,GER,"DF,MF",Bundesliga,30,30,30,2636,3,7,0,0
Modibo Sagnan,MLI,DF,Ligue 1,25,12,11,964,2,0,0,0
Mohamed Ali Cho,FRA,FW,Ligue 1,20,1611,111,1093,10,20,00,00
Mohamed Bamba,CIV,FW,Ligue 1,22,15,13,1048,7,1,0,0
Mohamed Bechikh,FRA,"FW,MF",Ligue 1,18,2,0,14,0,0,0,0
Mohamed Bouchenna,FRA,FW,Ligue 1,17,1,0,13,0,0,0,0
Mohamed Camara,MLI,MF,Ligue 1,24,19,13,958,0,1,0,0
Mohamed El Arouch,FRA,FW,Ligue 1,20,1,0,2,0,0,0,0
Mohamed Elneny,EGY,MF,Premier League,31,3,0,28,0,0,0,0
Mohamed Kaba,FRA,MF,Serie A,22,23,15,1378,0,0,0,0
Mohamed Lamine Bayo,GUI,FW,Ligue 1,25,21,16,1371,4,1,1,1
Mohamed Salah,EGY,FW,Premier League,31,31,27,2444,18,10,5,7
Mohamed Simakan,FRA,DF,Bundesliga,24,32,23,2138,2,3,0,0
Mohammed Daramy,DEN,"FW,MF",Ligue 1,22,25,19,1648,4,5,1,1
Mohammed Kudus,GHA,"FW,MF",Premier League,23,32,26,2394,7,6,0,0
Mohammed Salisu,GHA,DF,Ligue 1,25,11,10,945,0,1,0,0
Moi Gómez,ESP,"MF,FW",La Liga,29,27,23,1981,3,0,0,0
Moise Kean,ITA,FW,Serie A,24,19,8,654,0,0,0,0
Moisés Caicedo,ECU,MF,Premier League,22,34,32,2803,0,3,0,0
Montassar Talbi,TUN,DF,Ligue 1,25,24,24,2114,0,0,0,0
Morgan Gibbs-White,ENG,"MF,FW",Premier League,24,36,34,3066,5,10,1,1
Morgan Guilavogui,GUI,"FW,MF",Ligue 1,26,22,2,557,2,0,0,0
Morgan Rogers,ENG,"MF,FW",Premier League,21,11,8,638,3,1,0,0
Morgan Sanson,FRA,MF,Ligue 1,29,29,24,1964,2,3,0,0
Moritz Broschinski,GER,FW,Bundesliga,23,26,14,1247,2,3,0,0
Moritz Jenz,GER,DF,Bundesliga,25,22,21,1742,0,1,0,0
Moritz Nicolas,GER,GK,Bundesliga,26,27,27,2430,0,0,0,0
Moritz-Broni Kwarteng,GHA,FW,Bundesliga,26,11,2,281,0,1,0,0
Morten Frendrup,DEN,MF,Serie A,23,35,34,2966,2,5,0,0
Morten Thorsby,NOR,MF,Serie A,28,22,8,1043,2,2,0,0
Mory Diaw,SEN,GK,Ligue 1,30,29,29,2610,0,0,0,0
Moses Simon,NGA,"FW,MF",Ligue 1,28,22,21,1788,3,5,1,1
Mostafa Mohamed,EGY,FW,Ligue 1,26,29,24,2002,8,2,3,3
Mouctar Diakhaby,GUI,"DF,MF",La Liga,27,14,12,1073,1,0,0,0
Moussa Diaby,FRA,"FW,MF",Premier League,24,37,24,2088,6,8,0,0
Moussa Diakité,MLI,MF,La Liga,20,1,0,1,0,0,0,0
Moussa Diarra,MLI,DF,Ligue 1,23,22,15,1397,1,2,0,0
Moussa Niakhate,SEN,DF,Premier League,28,20,15,1449,1,0,0,0
Moussa Sissoko,FRA,MF,Ligue 1,34,25,20,1731,0,0,0,0
Muhammed Cham,AUT,"MF,FW",Ligue 1,23,33,29,2554,8,4,4,5
Munir El Haddadi,MAR,FW,La Liga,28,36,31,2385,3,2,0,1
Murillo,BRA,DF,Premier League,21,31,31,2699,0,2,0,0
Musa Al-Taamari,JOR,FW,Ligue 1,26,27,24,1928,5,2,0,0
Mykhailo Mudryk,UKR,FW,Premier League,23,31,18,1576,5,2,0,0
Myles Peart-Harris,ENG,"DF,MF",Premier League,21,3,0,13,0,0,0,0
Myron Boadu,NED,FW,Ligue 1,23,9,0,85,1,0,0,0
Myrto Uzuni,ALB,FW,La Liga,28,34,28,2448,11,1,4,5
Mário Rui,POR,DF,Serie A,32,21,14,1205,0,2,0,0
Máximo Perrone,ARG,MF,La Liga,21,28,20,1616,0,0,0,0
Mërgim Vojvoda,KVX,DF,Serie A,29,27,14,1289,0,3,0,0
Naatan Skyttä,FIN,"MF,FW",Ligue 1,22,7,0,96,0,0,0,0
Nabil Aberdin,FRA,DF,La Liga,21,1,1,90,0,0,0,0
Nabil Alioui,FRA,"MF,FW",Ligue 1,25,18,12,1009,4,1,0,0
Nabil Bentaleb,ALG,MF,Ligue 1,29,25,22,1877,0,3,0,0
Nabil Fekir,FRA,"MF,FW",La Liga,30,18,9,959,1,2,0,0
Naby Keïta,GUI,"MF,DF",Bundesliga,29,5,1,109,0,0,0,0
Nacho,ESP,DF,La Liga,34,27,17,1653,0,1,0,0
Nacho Ferri,ESP,"FW,MF",Bundesliga,19,8,0,74,1,0,0,0
Nacho Vidal,ESP,DF,La Liga,29,77,40,422,01,00,00,00
Nadiem Amiri,GER,MF,Bundesliga,27,158,151,1401,10,40,00,10
Nadir Zortea,ITA,DF,Serie A,24,125,120,1228,11,50,00,00
Nahitan Nández,URU,"MF,DF",Serie A,28,31,27,2164,2,2,1,1
Nahuel Molina,ARG,DF,La Liga,26,30,19,1852,2,3,0,0
Nahuel Tenaglia,ARG,DF,La Liga,28,25,11,1141,1,0,0,0
Nampalys Mendy,SEN,MF,Ligue 1,31,15,12,962,0,1,0,0
Naouirou Ahamada,FRA,"MF,FW",Premier League,22,20,0,349,0,0,0,0
Natan,BRA,DF,Serie A,23,14,11,952,0,0,0,0
Nathan Aké,NED,DF,Premier League,29,28,24,2022,2,2,0,0
Nathan Collins,IRL,DF,Premier League,23,32,29,2652,1,1,0,0
Nathan Fraser,IRL,FW,Premier League,19,7,1,186,0,0,0,0
Nathan N'Goumou,FRA,"FW,MF",Bundesliga,24,32,14,1385,5,2,0,0
Nathan Patterson,SCO,DF,Premier League,22,20,9,1005,0,2,0,0
Nathan Redmond,ENG,"FW,MF",Premier League,30,12,0,142,0,0,0,0
Nathan Tella,NGA,"DF,MF",Bundesliga,24,24,8,819,5,2,0,0
Nathan Zeze,FRA,DF,Ligue 1,18,12,10,932,0,0,0,0
Nathanael Mbuku,FRA,FW,Bundesliga,22,1,0,5,0,0,0,0
Nathaniel Adjei,GHA,DF,Ligue 1,21,15,14,1243,0,0,0,0
Nathaniel Clyne,ENG,DF,Premier League,33,18,13,1248,0,0,0,0
Nayef Aguerd,MAR,DF,Premier League,28,21,21,1857,1,0,0,0
Neal Maupay,FRA,FW,Premier League,27,282,131,1415,60,30,00,00
Neco Williams,WAL,DF,Premier League,23,26,18,1637,0,1,0,0
Nedim Bajrami,ALB,"MF,FW",Serie A,25,28,15,1310,2,2,0,0
Nehuén Pérez,ARG,DF,Serie A,23,34,34,3058,0,0,0,0
Neil El Aynaoui,FRA,MF,Ligue 1,22,25,17,1566,1,2,0,0
Nelson Weiper,GER,"FW,MF",Bundesliga,19,5,1,124,0,0,0,0
Nemanja Gudelj,SRB,"DF,MF",La Liga,32,21,20,1730,1,1,0,0
Nemanja Maksimović,SRB,MF,La Liga,29,36,36,3175,4,0,0,0
Nemanja Matić,SRB,MF,Ligue 1,35,1413,1411,2191,00,00,00,00
Nemanja Radonjić,SRB,"MF,FW",Serie A,28,109,43,649,30,00,00,00
Neto,BRA,GK,Premier League,34,31,31,2790,0,0,0,0
Neto Borges,BRA,DF,Ligue 1,27,27,27,2426,0,1,0,0
Niccolò Pierozzi,ITA,DF,Serie A,22,10,9,691,1,0,0,0
Niccolò Pisilli,ITA,MF,Serie A,19,1,0,10,0,0,0,0
Nick Pope,ENG,GK,Premier League,32,14,14,1255,0,0,0,0
Nick Woltemade,GER,"FW,MF",Bundesliga,22,30,12,1189,2,0,0,0
Niclas Füllkrug,GER,FW,Bundesliga,31,292,272,2392,120,80,30,30
Nico Elvedi,SUI,DF,Bundesliga,27,30,28,2482,2,1,0,0
Nico Schlotterbeck,GER,DF,Bundesliga,24,33,32,2859,2,1,0,0
Nico Williams,ESP,FW,La Liga,21,29,27,2099,4,10,0,0
Nicola Leali,ITA,GK,Serie A,31,2,1,91,0,0,0,0
Nicola Sansone,ITA,"FW,MF",Serie A,32,25,4,767,2,2,0,0
Nicola Zalewski,POL,"DF,FW",Serie A,22,21,9,890,0,1,0,0
Nicolai Rapp,GER,DF,Bundesliga,27,2,1,76,0,0,0,0
Nicolas Cozza,FRA,DF,Ligue 1,25,126,93,1095,00,00,00,00
Nicolas Haas,SUI,MF,Serie A,28,1,1,90,0,0,0,0
Nicolas Höfler,GER,MF,Bundesliga,34,28,26,2330,1,1,0,0
Nicolas Jackson,SEN,FW,Premier League,22,34,30,2709,14,5,0,0
Nicolas Pallois,FRA,DF,Ligue 1,36,22,16,1562,0,1,0,0
Nicolas Seiwald,AUT,MF,Bundesliga,23,21,6,718,0,2,0,0
Nicolas Viola,ITA,"MF,FW",Serie A,34,24,10,1093,5,2,0,1
Nicolás Domínguez,ARG,"MF,FW",Premier League,25,262,191,1597,20,20,00,00
Nicolás González,ARG,FW,Serie A,26,27,20,1791,10,2,1,3
Nicolás Paz,ARG,"MF,FW",La Liga,19,4,0,23,0,0,0,0
Nicolás Tagliafico,ARG,DF,Ligue 1,31,24,24,2035,3,1,0,0
Nicolò Barella,ITA,MF,Serie A,27,35,32,2689,2,3,0,0
Nicolò Cambiaghi,ITA,"FW,MF",Serie A,23,35,29,2529,1,1,0,0
Nicolò Casale,ITA,DF,Serie A,26,19,15,1469,0,0,0,0
Nicolò Fagioli,ITA,MF,Serie A,23,6,3,339,0,1,0,0
Nicolò Rovella,ITA,MF,Serie A,22,21,14,1201,0,1,0,0
Nicolò Zaniolo,ITA,"FW,MF",Premier League,24,25,9,839,2,0,0,0
Niels Nkounkou,FRA,"DF,MF",Bundesliga,23,29,13,1309,3,2,0,0
Nikita Contini Baranovsky,ITA,GK,Serie A,27,1,0,17,0,0,0,0
Niklas Dorsch,GER,MF,Bundesliga,26,21,16,1386,0,0,0,0
Niklas Schmidt,GER,MF,Ligue 1,26,21,14,1231,1,1,0,0
Niklas Stark,GER,DF,Bundesliga,29,17,12,1088,2,0,0,0
Niklas Süle,GER,DF,Bundesliga,28,23,14,1514,1,0,0,0
Nikola Dovedan,AUT,"MF,FW",Bundesliga,29,21,5,656,3,1,0,0
Nikola Krstović,MNE,FW,Serie A,24,34,29,2319,7,1,1,3
Nikola Milenković,SRB,DF,Serie A,26,33,26,2445,0,0,0,0
Nikola Moro,CRO,MF,Serie A,26,22,9,750,1,0,0,0
Nikola Sekulov,ITA,FW,Serie A,22,1,0,11,0,0,0,0
Nikola Vlašić,CRO,"MF,FW",Serie A,26,33,30,2608,3,2,0,0
Njegoš Petrović,SRB,"MF,FW",La Liga,24,10,0,157,0,0,0,0
Nnamdi Collins,GER,DF,Bundesliga,20,2,1,90,0,0,0,0
Noah Atubolu,GER,GK,Bundesliga,21,34,34,3060,0,0,0,0
Noah Loosli,SUI,DF,Bundesliga,27,10,2,346,0,0,0,0
Noah Mbamba,BEL,MF,Bundesliga,19,3,0,16,0,1,0,0
Noah Okafor,SUI,"FW,MF",Serie A,23,28,6,887,6,2,0,0
Noah Weißhaupt,GER,"DF,FW",Bundesliga,22,24,6,759,1,2,0,0
Noam Mayoka-Tika,BEL,MF,Ligue 1,20,1,0,1,0,0,0,0
Nolan Mbemba,CGO,MF,Ligue 1,29,6,0,22,1,0,0,0
Noni Madueke,ENG,FW,Premier League,22,22,12,990,5,2,1,1
Norbert Gyömbér,SVK,DF,Serie A,31,21,19,1686,0,0,0,0
Nordi Mukiele,FRA,DF,Ligue 1,26,15,8,706,0,0,0,0
Norman Theuerkauf,GER,"MF,DF",Bundesliga,37,25,14,1259,0,1,0,0
Noussair Mazraoui,MAR,DF,Bundesliga,26,19,15,1197,0,3,0,0
Nuha Jatta,GAM,FW,Bundesliga,18,1,0,1,0,0,0,0
Nuno Mendes,POR,DF,Ligue 1,21,5,1,190,1,1,0,0
Nuno Tavares,POR,DF,Premier League,24,8,5,457,0,0,0,0
Nélson Semedo,POR,"DF,MF",Premier League,30,35,35,3057,0,1,0,0
Obite N'Dicka,CIV,DF,Serie A,24,23,23,1988,0,3,0,0
Odeluga Offiah,ENG,DF,Premier League,21,4,1,128,0,0,0,0
Odilon Kossonou,CIV,DF,Bundesliga,23,22,21,1811,1,0,0,0
Odisseas Vlachodimos,GRE,GK,Premier League,30,5,5,450,0,0,0,0
Odsonne Édouard,FRA,"FW,MF",Premier League,26,29,17,1540,7,0,0,0
Ohis Felix Uduokhai,GER,DF,Bundesliga,26,33,33,2921,2,0,0,0
Oier Zarraga,ESP,MF,Serie A,25,14,4,400,2,0,0,0
Oihan Sancet,ESP,MF,La Liga,24,30,25,1975,4,5,0,1
Ola Aina,NGA,DF,Premier League,27,22,20,1692,1,1,0,0
Ola Solbakken,NOR,FW,Serie A,25,1,0,23,0,0,0,0
Olasagasti,ESP,MF,La Liga,23,12,2,313,0,0,0,0
Ole Pohlmann,GER,MF,Bundesliga,23,2,0,54,0,0,0,0
Oleksandr Zinchenko,UKR,DF,Premier League,27,26,20,1690,1,2,0,0
Oliver Arblaster,ENG,MF,Premier League,20,11,10,882,0,0,0,0
Oliver Baumann,GER,GK,Bundesliga,33,34,34,3060,0,1,0,0
Oliver Burke,SCO,FW,Bundesliga,27,1,0,32,0,0,0,0
Oliver Christensen,DEN,GK,Serie A,25,4,4,360,0,0,0,0
Oliver McBurnie,SCO,FW,Premier League,27,21,15,1280,6,3,2,2
Oliver Norwood,NIR,MF,Premier League,33,27,16,1440,1,0,1,1
Oliver Skipp,ENG,"MF,DF",Premier League,23,20,5,692,0,0,0,0
Olivier Deman,BEL,DF,Bundesliga,24,29,14,1365,2,1,0,0
Olivier Giroud,FRA,FW,Serie A,37,34,27,2279,14,8,4,5
Ollie Watkins,ENG,FW,Premier League,28,36,36,3150,19,13,0,0
Omar Alderete,PAR,DF,La Liga,27,30,23,2105,0,1,0,0
Omar Marmoush,EGY,"FW,MF",Bundesliga,25,29,27,2301,12,6,2,2
Omar Mascarell,ESP,MF,La Liga,31,27,18,1505,0,0,0,0
Omar Traoré,GER,DF,Bundesliga,26,31,29,2472,0,2,0,0
Omari Forson,ENG,FW,Premier League,19,4,1,70,0,1,0,0
Omari Kellyman,ENG,FW,Premier League,18,1,0,14,0,0,0,0
Omenuke Mfulu,COD,"MF,FW",La Liga,30,5,1,82,0,0,0,0
Ondrej Duda,SVK,MF,Serie A,29,31,28,2366,1,4,0,1
Orel Mangala,BEL,MF,Premier League,26,207,194,1938,12,00,00,00
Oriol Romeu,ESP,MF,La Liga,32,27,11,891,0,1,0,0
Oscar Bobb,NOR,"FW,MF",Premier League,20,14,2,302,1,1,0,0
Oscar Cortés,COL,"FW,MF",Ligue 1,20,4,0,44,1,1,0,0
Oscar Estupiñan,COL,FW,Ligue 1,27,6,4,260,0,0,0,0
Oscar Vilhelmsson,SWE,"FW,MF",Bundesliga,20,26,16,1374,4,1,0,0
Othmane Maamma,FRA,FW,Ligue 1,18,1,0,30,0,0,0,0
Oualid El Hajjam,MAR,"DF,MF",Ligue 1,33,12,4,375,0,0,0,0
Oumar Diakité,CIV,FW,Ligue 1,20,27,17,1498,5,1,0,1
Ousmane Dembélé,FRA,"MF,FW",Ligue 1,27,26,17,1506,3,8,0,0
Oussama El Azzouzi,MAR,MF,Serie A,22,16,4,442,2,2,0,0
Oussama Targhalline,MAR,MF,Ligue 1,21,13,11,935,0,0,0,0
Owen Beck,WAL,DF,Premier League,21,1,0,8,0,0,0,0
Ozan Kabak,TUR,DF,Bundesliga,24,28,28,2282,4,0,0,0
Pablo Barrios,ESP,MF,La Liga,20,24,17,1555,0,1,0,0
Pablo Busto,ESP,DF,La Liga,18,2,0,44,0,0,0,0
Pablo Fornals,ESP,"FW,MF",La Liga,28,1415,134,1529,30,20,00,00
Pablo Galdames Millán,CHI,"MF,DF",Serie A,27,2,0,11,0,0,0,0
Pablo Gozalbez,ESP,"MF,FW",La Liga,23,5,1,103,0,0,0,0
Pablo Ibáñez,ESP,MF,La Liga,25,31,10,997,1,1,0,0
Pablo Maffeo,ESP,DF,La Liga,26,21,17,1433,0,2,0,0
Pablo Marí,ESP,DF,Serie A,30,32,28,2435,0,0,0,0
Pablo Pagis,FRA,MF,Ligue 1,21,3,3,165,0,0,0,0
Pablo Rosario,NED,"MF,DF",Ligue 1,27,29,20,1919,0,0,0,0
Pablo Sarabia,ESP,"MF,FW",Premier League,32,30,20,1745,4,7,2,2
Pablo Torre,ESP,"MF,FW",La Liga,21,25,4,660,0,2,0,0
Panos Katseris,GRE,DF,Ligue 1,22,14,12,986,1,1,0,0
Pantelis Hatzidiakos,GRE,DF,Serie A,27,13,13,856,0,0,0,0
Papa Amadou Diallo,SEN,FW,Ligue 1,19,15,8,799,2,1,0,0
Pape Gueye,SEN,"MF,DF",Ligue 1,25,14,8,696,1,0,0,0
Pape Matar Sarr,SEN,MF,Premier League,21,33,26,2004,3,3,0,0
Papu Gómez,ARG,"MF,FW",Serie A,36,2,0,41,0,0,0,0
Pascal Groß,GER,"MF,DF",Premier League,32,35,33,3024,4,10,1,1
Pascal Stenzel,GER,DF,Bundesliga,28,23,14,1064,0,5,0,0
Pascu,ESP,FW,La Liga,21,1,0,14,0,0,0,0
Pasquale Mazzocchi,ITA,DF,Serie A,28,189,164,1694,00,11,00,00
Pathé Ciss,SEN,MF,La Liga,30,29,14,1502,1,0,0,0
Patric,ESP,DF,Serie A,31,19,18,1518,2,0,0,0
Patric Pfeiffer,GER,DF,Bundesliga,24,11,4,511,0,1,0,0
Patrick Ciurria,ITA,"DF,MF",Serie A,29,22,18,1598,0,1,0,0
Patrick Dorgu,DEN,"DF,MF",Serie A,19,31,16,1474,2,0,0,0
Patrick Herrmann,GER,"FW,DF",Bundesliga,33,8,0,86,0,0,0,0
Patrick Mainka,GER,DF,Bundesliga,29,34,34,3060,2,0,0,0
Patrick Osterhage,GER,MF,Bundesliga,24,24,21,1861,2,1,0,0
Patrick Wimmer,AUT,"FW,MF",Bundesliga,22,14,8,589,2,0,0,0
Patrik Schick,CZE,FW,Bundesliga,28,20,12,1063,7,0,1,1
Pau Cubarsí,ESP,DF,La Liga,17,17,16,1407,0,0,0,0
Pau López,ESP,GK,Ligue 1,29,32,32,2849,0,0,0,0
Pau Torres,ESP,DF,Premier League,27,29,27,2464,2,0,0,0
Paul Akouokou,CIV,MF,Ligue 1,26,82,40,334,00,00,00,00
Paul Dummett,WAL,DF,Premier League,32,4,0,19,0,0,0,0
Paul Jaeckel,GER,DF,Bundesliga,25,6,2,234,0,0,0,0
Paul Pogba,FRA,MF,Serie A,31,2,0,54,0,0,0,0
Paulo Azzi,BRA,"DF,MF",Serie A,29,25,9,950,0,0,0,0
Paulo Dybala,ARG,"FW,MF",Serie A,30,26,24,1845,13,9,7,7
Paulo Gazzaniga,ARG,GK,La Liga,32,36,36,3240,0,0,0,0
Pavao Pervan,AUT,GK,Bundesliga,36,9,9,810,0,0,0,0
Pavel Kadeřábek,CZE,"DF,FW",Bundesliga,32,29,28,2412,3,4,0,0
Paweł Dawidowicz,POL,DF,Serie A,28,27,24,2053,0,0,0,0
Paxten Aaronson,USA,MF,Bundesliga,20,7,1,101,0,1,0,0
Pedri,ESP,"MF,FW",La Liga,21,22,15,1357,2,2,0,0
Pedro,ESP,"FW,MF",Serie A,36,32,5,815,1,1,0,0
Pedro Chirivella,ESP,MF,Ligue 1,26,32,31,2594,1,1,0,0
Pedro Neto,POR,"FW,MF",Premier League,24,19,18,1503,2,9,0,0
Pedro Obiang,EQG,MF,Serie A,32,6,4,329,0,0,0,0
Pedro Pereira,POR,DF,Serie A,26,21,8,756,0,2,0,0
Pedro Porro,ESP,DF,Premier League,24,34,34,3014,2,7,0,0
Pelly Ruddock Mpanzu,COD,MF,Premier League,30,26,11,1080,0,0,0,0
Pep Biel,ESP,"MF,FW",Bundesliga,27,11,0,285,0,0,0,0
Pep Chavarría,ESP,"DF,MF",La Liga,26,20,11,1062,1,1,0,0
Pepe Reina,ESP,GK,La Liga,41,1,1,90,0,0,0,0
Pepín,EQG,"MF,FW",Serie A,27,10,2,241,0,0,0,0
Perr Schuurs,NED,DF,Serie A,24,9,9,770,1,0,0,0
Peru Nolaskoain,ESP,"DF,MF",La Liga,25,2,0,10,0,0,0,0
Pervis Estupiñán,ECU,DF,Premier League,26,19,15,1243,2,3,0,0
Peter González,DOM,"MF,FW",La Liga,21,13,5,582,0,0,0,0
Phil Foden,ENG,"FW,MF",Premier League,23,34,32,2768,17,8,0,0
Philip Billing,DEN,MF,Premier League,27,28,13,1376,2,2,0,0
Philipp Förster,GER,"MF,FW",Bundesliga,29,13,3,385,0,0,0,0
Philipp Hofmann,GER,FW,Bundesliga,31,29,18,1571,4,2,0,0
Philipp Köhn,SUI,GK,Ligue 1,26,22,22,1980,0,0,0,0
Philipp Lienhart,AUT,DF,Bundesliga,27,15,14,1265,1,0,0,0
Philipp Max,GER,DF,Bundesliga,30,23,17,1350,1,2,0,0
Philippe Coutinho,BRA,"MF,FW",Premier League,31,2,0,25,0,0,0,0
Phillip Tietz,GER,FW,Bundesliga,26,34,31,2382,8,4,0,0
Phillipp Mwene,AUT,DF,Bundesliga,30,23,23,1996,1,2,0,0
Pierluigi Gollini,ITA,GK,Serie A,29,7,7,630,0,0,0,0
Piero Hincapié,ECU,DF,Bundesliga,22,26,16,1484,1,2,0,0
Pierre Højbjerg,DEN,MF,Premier League,28,35,8,1286,0,0,0,0
Pierre Kalulu,FRA,DF,Serie A,23,9,4,374,0,0,0,0
Pierre Lees-Melou,FRA,MF,Ligue 1,30,29,29,2517,4,0,0,0
Pierre-Emerick Aubameyang,GAB,FW,Ligue 1,34,33,29,2532,16,8,4,4
Pietro Comuzzo,ITA,"DF,FW",Serie A,19,4,0,43,0,0,0,0
Pietro Pellegri,ITA,"FW,MF",Serie A,23,23,6,694,1,1,0,0
Pietro Terracciano,ITA,GK,Serie A,34,32,32,2880,0,0,0,0
Piotr Zieliński,POL,MF,Serie A,29,28,23,1924,3,2,1,1
Pol Lirola,ESP,DF,Serie A,26,23,16,1362,2,1,0,0
Pontus Almqvist,SWE,"FW,MF",Serie A,24,29,24,2052,2,1,0,0
